,Class 1,Class 2,Class 3,Class 4,Class 5,Class 6,Athlete,Chorus
6755,Algebra,Political Science,Machine Learning,Physics,Chorus1,Chorus2,0,1
6756,History,Political Science,Astro Engineering,Physics,Chinese,English,1,0
6757,Optimization,Physics,Algebra,English,French,History,0,0
6758,Social Science,Algebra,Chinese,Optimization,Chemistry,Spanish,1,0
6759,History,Social Science,Aero Engineering,Machine Learning,Business,Chemistry,0,0
6760,Chinese,English,Social Science,French,Chemistry,Physics,0,0
6761,French,History,Chemistry,Political Science,Chorus1,Chorus2,0,1
6762,History,Biology,Aero Engineering,English,French,Social Science,0,0
6763,Algebra,Optimization,Physics,Social Science,Chorus1,Chorus2,0,1
6764,Aero Engineering,English,Machine Learning,Political Science,History,Physics,1,0
6765,Optimization,Chinese,Social Science,French,Chorus1,Chorus2,0,1
6766,Physics,Chinese,Spanish,History,English,Biology,1,0
6767,French,Machine Learning,Algebra,Astro Engineering,Aero Engineering,Chemistry,0,0
6768,Biology,Chemistry,Algebra,English,Chorus1,Chorus2,0,1
6769,Political Science,French,English,Optimization,Spanish,Machine Learning,0,0
6770,Physics,Machine Learning,Chinese,Algebra,Biology,Political Science,0,0
6771,Machine Learning,Chinese,Political Science,Physics,Algebra,Social Science,1,0
6772,Astro Engineering,Social Science,Biology,Spanish,French,Business,0,0
6773,Machine Learning,Algebra,Chinese,French,Chorus1,Chorus2,0,1
6774,English,Algebra,Aero Engineering,Machine Learning,History,Optimization,1,0
6775,French,Spanish,Optimization,Astro Engineering,English,Chinese,1,0
6776,Social Science,Business,French,Political Science,Spanish,Aero Engineering,0,0
6777,Algebra,English,Chemistry,Business,Political Science,Physics,1,0
6778,Aero Engineering,Business,French,Social Science,Chorus1,Chorus2,0,1
6779,Chemistry,Social Science,Aero Engineering,Spanish,Chinese,Optimization,1,0
6780,Astro Engineering,History,Social Science,Political Science,Biology,French,0,0
6781,English,History,Chemistry,Business,Chorus1,Chorus2,0,1
6782,Political Science,English,Aero Engineering,French,History,Biology,1,0
6783,Machine Learning,French,Astro Engineering,Algebra,Chorus1,Chorus2,0,1
6784,French,Biology,Optimization,Business,Physics,English,0,0
6785,Physics,Political Science,Chinese,Social Science,Astro Engineering,English,0,0
6786,Political Science,History,French,Spanish,Chemistry,Aero Engineering,0,0
6787,English,Astro Engineering,Business,Physics,Chinese,History,1,0
6788,Spanish,Political Science,Machine Learning,Astro Engineering,Chinese,Algebra,0,0
6789,Physics,Algebra,Chemistry,Social Science,Astro Engineering,Spanish,1,0
6790,Physics,French,Spanish,Chemistry,Political Science,Astro Engineering,0,0
6791,Machine Learning,Chemistry,Biology,Spanish,Business,English,1,0
6792,Machine Learning,Political Science,Chemistry,Astro Engineering,Spanish,Aero Engineering,0,0
6793,Machine Learning,Social Science,French,Algebra,Astro Engineering,Aero Engineering,1,0
6794,Physics,History,Political Science,Machine Learning,Optimization,Business,1,0
6795,Business,Social Science,Political Science,Biology,Algebra,Astro Engineering,1,0
6796,Algebra,Political Science,Aero Engineering,Spanish,Physics,Chinese,0,0
6797,Machine Learning,Astro Engineering,Business,Optimization,Aero Engineering,Algebra,0,0
6798,Business,Optimization,Aero Engineering,French,Chorus1,Chorus2,0,1
6799,Social Science,Algebra,Optimization,English,History,Physics,0,0
6800,Business,Machine Learning,Political Science,English,Astro Engineering,Optimization,0,0
6801,Business,Biology,Aero Engineering,Political Science,Chemistry,Algebra,0,0
6802,English,Physics,Business,Biology,Chorus1,Chorus2,0,1
6803,Aero Engineering,Business,English,French,Social Science,History,0,0
6804,Machine Learning,Aero Engineering,History,Spanish,Business,Social Science,1,0
6805,English,Optimization,Spanish,Machine Learning,Chinese,Aero Engineering,0,0
6806,English,History,French,Social Science,Chorus1,Chorus2,0,1
6807,History,Machine Learning,Astro Engineering,Political Science,Physics,Chinese,1,0
6808,Political Science,Spanish,Optimization,Astro Engineering,Aero Engineering,History,0,0
6809,Aero Engineering,Algebra,Physics,Optimization,Biology,Spanish,0,0
6810,Astro Engineering,Aero Engineering,Business,English,Social Science,Political Science,1,0
6811,Astro Engineering,French,Biology,Political Science,Business,Physics,1,0
6812,Astro Engineering,Physics,History,English,Chorus1,Chorus2,0,1
6813,Political Science,Algebra,Optimization,Chinese,English,History,1,0
6814,French,Algebra,Social Science,Astro Engineering,Optimization,Chemistry,0,0
6815,French,Chemistry,History,Machine Learning,Chorus1,Chorus2,0,1
6816,English,Algebra,Chinese,History,Aero Engineering,Biology,1,0
6817,Physics,Aero Engineering,Algebra,Biology,Astro Engineering,Social Science,0,0
6818,Chemistry,Machine Learning,Political Science,Astro Engineering,History,Aero Engineering,0,0
6819,History,Business,Chemistry,Aero Engineering,English,Biology,0,0
6820,Chinese,Machine Learning,Physics,French,Chorus1,Chorus2,0,1
6821,French,Business,Astro Engineering,Machine Learning,History,Biology,1,0
6822,French,Chinese,Algebra,Astro Engineering,Biology,Business,0,0
6823,Astro Engineering,Biology,Machine Learning,History,English,Algebra,1,0
6824,Biology,Optimization,Machine Learning,Chemistry,Business,English,0,0
6825,Astro Engineering,Aero Engineering,Biology,Machine Learning,Chinese,Algebra,1,0
6826,Chinese,English,Biology,Optimization,Astro Engineering,Business,0,0
6827,Aero Engineering,Chemistry,Physics,Machine Learning,Business,Chinese,1,0
6828,Optimization,Machine Learning,Business,Biology,Chinese,History,0,0
6829,Physics,Chinese,Chemistry,Spanish,English,Optimization,0,0
6830,Business,Chinese,Optimization,Aero Engineering,Spanish,French,0,0
6831,Chinese,Biology,Algebra,Business,Chemistry,History,1,0
6832,Physics,Algebra,Aero Engineering,Chemistry,Biology,History,0,0
6833,History,Machine Learning,Aero Engineering,Social Science,Chorus1,Chorus2,0,1
6834,Chemistry,Spanish,Aero Engineering,Algebra,Machine Learning,Physics,0,0
6835,Political Science,Social Science,Physics,English,Biology,Machine Learning,0,0
6836,Algebra,Optimization,Business,Chemistry,Physics,Spanish,0,0
6837,Business,Astro Engineering,French,Algebra,Chemistry,Social Science,0,0
6838,Algebra,Business,Machine Learning,Social Science,History,Biology,0,0
6839,Algebra,Optimization,Aero Engineering,Biology,Business,Chinese,0,0
6840,Aero Engineering,Spanish,Optimization,Political Science,History,Machine Learning,0,0
6841,Astro Engineering,Political Science,Business,Biology,Chorus1,Chorus2,0,1
6842,Biology,Business,Algebra,French,Chinese,Astro Engineering,1,0
6843,Aero Engineering,Spanish,English,Physics,Political Science,Algebra,0,0
6844,Biology,Optimization,Aero Engineering,Spanish,Business,Machine Learning,0,0
6845,Astro Engineering,Spanish,Optimization,Biology,Physics,English,0,0
6846,Algebra,Chemistry,Social Science,Machine Learning,Chorus1,Chorus2,0,1
6847,History,Political Science,Biology,Chinese,Chorus1,Chorus2,0,1
6848,Business,Political Science,Biology,History,Spanish,French,0,0
6849,Biology,Algebra,Business,Aero Engineering,Astro Engineering,Chinese,0,0
6850,Astro Engineering,Chemistry,Social Science,Chinese,French,Biology,0,0
6851,French,Astro Engineering,Physics,Political Science,Aero Engineering,Chinese,1,0
6852,Biology,Optimization,Spanish,English,French,Aero Engineering,0,0
6853,Optimization,Biology,Algebra,History,Social Science,Machine Learning,1,0
6854,Algebra,Physics,Astro Engineering,English,Biology,Social Science,0,0
6855,Biology,English,Chemistry,History,Aero Engineering,Political Science,0,0
6856,French,Social Science,Aero Engineering,Business,English,Optimization,0,0
6857,Machine Learning,French,Political Science,Biology,Chinese,History,1,0
6858,Machine Learning,Spanish,French,Social Science,English,Biology,1,0
6859,Political Science,Aero Engineering,Spanish,Machine Learning,Chorus1,Chorus2,0,1
6860,Algebra,Chinese,Spanish,Business,Astro Engineering,Machine Learning,0,0
6861,Spanish,History,Aero Engineering,Physics,Chemistry,Algebra,1,0
6862,Machine Learning,Algebra,Political Science,History,Spanish,Astro Engineering,1,0
6863,Political Science,Business,Physics,Chemistry,Social Science,Spanish,0,0
6864,Physics,Astro Engineering,History,English,Machine Learning,Social Science,0,0
6865,Aero Engineering,French,Chinese,Business,Spanish,Physics,0,0
6866,Optimization,Chemistry,Biology,Aero Engineering,Algebra,French,0,0
6867,Chinese,Biology,Machine Learning,Social Science,Algebra,History,0,0
6868,Social Science,Astro Engineering,Algebra,Aero Engineering,Optimization,English,0,0
6869,Optimization,Astro Engineering,English,History,Chinese,French,0,0
6870,History,Social Science,French,Machine Learning,Astro Engineering,Business,0,0
6871,Algebra,Spanish,Chinese,Optimization,Chorus1,Chorus2,0,1
6872,Optimization,Chinese,Political Science,Spanish,Chorus1,Chorus2,0,1
6873,Chinese,Chemistry,Spanish,Optimization,Social Science,History,0,0
6874,Physics,Social Science,Spanish,English,Aero Engineering,French,0,0
6875,Chemistry,English,Astro Engineering,Political Science,Chinese,Machine Learning,0,0
6876,Social Science,Business,French,Political Science,Algebra,Aero Engineering,0,0
6877,Political Science,Biology,French,History,Business,Astro Engineering,0,0
6878,Business,Political Science,English,Biology,Physics,Astro Engineering,0,0
6879,Spanish,Chemistry,English,Algebra,Social Science,Optimization,1,0
6880,Machine Learning,French,Aero Engineering,History,Optimization,Social Science,0,0
6881,Physics,Optimization,Spanish,Chinese,Chorus1,Chorus2,0,1
6882,Social Science,History,Business,Chinese,English,Optimization,0,0
6883,Political Science,Chinese,Machine Learning,Optimization,Social Science,Physics,0,0
6884,Algebra,English,Business,Astro Engineering,Chemistry,Optimization,0,0
6885,Physics,Business,Political Science,Spanish,Chinese,Optimization,0,0
6886,Machine Learning,History,Astro Engineering,Business,Spanish,Political Science,0,0
6887,French,Optimization,Chemistry,Astro Engineering,Algebra,English,0,0
6888,Biology,English,Aero Engineering,Algebra,Business,Chinese,1,0
6889,Political Science,Machine Learning,Biology,Chemistry,Chinese,Spanish,0,0
6890,Chemistry,Business,Social Science,French,Optimization,Physics,0,0
6891,English,Business,Astro Engineering,Chemistry,Social Science,Biology,0,0
6892,Aero Engineering,Algebra,History,Optimization,Chemistry,Spanish,0,0
6893,Chinese,Biology,Optimization,Social Science,Machine Learning,History,0,0
6894,Political Science,Aero Engineering,Machine Learning,Business,Chinese,Spanish,1,0
6895,Political Science,Spanish,Business,Optimization,Social Science,Algebra,1,0
6896,Biology,Algebra,Physics,Machine Learning,Social Science,Political Science,0,0
6897,Chinese,Biology,Business,Chemistry,Spanish,French,0,0
6898,Algebra,English,Astro Engineering,Machine Learning,Political Science,Chinese,1,0
6899,History,English,Chemistry,Astro Engineering,Business,Machine Learning,1,0
6900,Algebra,Astro Engineering,Political Science,English,French,Machine Learning,1,0
6901,English,Physics,History,Machine Learning,Chorus1,Chorus2,0,1
6902,Social Science,History,Physics,Chinese,French,Chemistry,0,0
6903,Algebra,Astro Engineering,Aero Engineering,History,Spanish,Biology,0,0
6904,Algebra,Political Science,Chinese,French,Biology,Machine Learning,0,0
6905,English,Physics,Business,Spanish,Machine Learning,Algebra,0,0
6906,Algebra,Astro Engineering,Spanish,Physics,Social Science,Optimization,0,0
6907,Chemistry,Social Science,Spanish,Optimization,French,Algebra,0,0
6908,Political Science,Business,Physics,Chinese,Chemistry,Optimization,0,0
6909,Social Science,History,Business,Aero Engineering,Physics,Spanish,1,0
6910,Algebra,Biology,Physics,Political Science,Chorus1,Chorus2,0,1
6911,Political Science,Chemistry,Chinese,French,Aero Engineering,Physics,0,0
6912,Spanish,Chemistry,Political Science,Machine Learning,Chorus1,Chorus2,0,1
6913,Social Science,History,Spanish,Business,Machine Learning,English,0,0
6914,Optimization,Business,Astro Engineering,Algebra,Political Science,Chinese,0,0
6915,Political Science,Optimization,English,History,Chorus1,Chorus2,0,1
6916,Chinese,Biology,History,French,Algebra,Political Science,0,0
6917,Business,Spanish,History,Chinese,Chemistry,Machine Learning,0,0
6918,Physics,French,Spanish,Business,History,Political Science,0,0
6919,Algebra,History,Biology,Chinese,Business,Political Science,0,0
6920,Chemistry,Political Science,Machine Learning,Astro Engineering,Business,Algebra,1,0
6921,Physics,Political Science,Optimization,Spanish,Chorus1,Chorus2,0,1
6922,Algebra,French,Biology,Business,English,Aero Engineering,0,0
6923,History,Political Science,Social Science,Business,Chinese,Astro Engineering,1,0
6924,Spanish,Political Science,Algebra,History,Astro Engineering,Physics,0,0
6925,Spanish,Chemistry,Chinese,Political Science,History,Machine Learning,1,0
6926,Optimization,Social Science,Chinese,English,Spanish,Machine Learning,0,0
6927,Social Science,French,Chinese,Aero Engineering,Chemistry,Machine Learning,0,0
6928,French,History,English,Aero Engineering,Physics,Algebra,0,0
6929,French,Business,Astro Engineering,Social Science,Chorus1,Chorus2,0,1
6930,French,Machine Learning,English,History,Algebra,Chinese,0,0
6931,French,Political Science,English,Algebra,Machine Learning,Physics,0,0
6932,Social Science,Political Science,Algebra,Astro Engineering,Chinese,Aero Engineering,1,0
6933,Political Science,French,English,History,Chorus1,Chorus2,0,1
6934,Social Science,Biology,Physics,Astro Engineering,Spanish,Chinese,0,0
6935,Business,French,Biology,Aero Engineering,Chemistry,Spanish,0,0
6936,History,Social Science,Spanish,Optimization,Physics,Machine Learning,0,0
6937,Spanish,Astro Engineering,Algebra,Business,Aero Engineering,Social Science,0,0
6938,Aero Engineering,Chemistry,Physics,History,Spanish,Business,0,0
6939,Business,Spanish,History,Astro Engineering,English,French,0,0
6940,Biology,Chemistry,Social Science,French,Astro Engineering,Optimization,1,0
6941,Spanish,History,Social Science,French,Aero Engineering,English,1,0
6942,Aero Engineering,Machine Learning,Spanish,Chinese,Political Science,Optimization,1,0
6943,History,Business,Machine Learning,Physics,Aero Engineering,Chinese,1,0
6944,Business,Optimization,Biology,Physics,Aero Engineering,Astro Engineering,0,0
6945,Political Science,French,Aero Engineering,Spanish,Physics,Optimization,0,0
6946,Algebra,Machine Learning,Astro Engineering,Spanish,English,Business,0,0
6947,Astro Engineering,English,History,Aero Engineering,Political Science,Chinese,0,0
6948,Physics,Chinese,Chemistry,Astro Engineering,Optimization,Business,1,0
6949,Machine Learning,Biology,Astro Engineering,Algebra,Chemistry,French,0,0
6950,Aero Engineering,Optimization,Biology,Machine Learning,Chorus1,Chorus2,0,1
6951,Spanish,History,Business,Optimization,Physics,Social Science,0,0
6952,Physics,Social Science,Aero Engineering,Biology,Chorus1,Chorus2,0,1
6953,Astro Engineering,English,Social Science,Aero Engineering,History,Spanish,0,0
6954,Chemistry,Political Science,Astro Engineering,Spanish,Chinese,Biology,0,0
6955,Algebra,History,Physics,Biology,Machine Learning,French,1,0
6956,English,Social Science,Political Science,French,Machine Learning,History,1,0
6957,Chemistry,Aero Engineering,Chinese,Astro Engineering,History,Social Science,1,0
6958,Optimization,English,Physics,Astro Engineering,Chorus1,Chorus2,0,1
6959,Algebra,Social Science,English,Astro Engineering,Chinese,Optimization,0,0
6960,History,French,Algebra,Machine Learning,Aero Engineering,English,0,0
6961,Optimization,Business,Algebra,Physics,Spanish,Social Science,1,0
6962,Spanish,Business,Astro Engineering,Biology,Political Science,Physics,1,0
6963,History,Business,Biology,Chemistry,Chinese,Optimization,0,0
6964,Physics,Political Science,English,Spanish,Astro Engineering,Algebra,0,0
6965,Political Science,History,Physics,Optimization,Spanish,Business,0,0
6966,Social Science,Chinese,Chemistry,Aero Engineering,Algebra,Machine Learning,0,0
6967,Optimization,Chemistry,Chinese,Algebra,Astro Engineering,Social Science,0,0
6968,Social Science,Algebra,Astro Engineering,French,Chinese,English,0,0
