,Class 1,Class 2,Class 3,Class 4,Class 5,Class 6,Athlete,Chorus
4717,English,Political Science,Optimization,Spanish,Chorus1,Chorus2,0,1
4718,History,Biology,Chinese,Chemistry,Social Science,French,1,0
4719,Chemistry,Social Science,French,Machine Learning,Spanish,History,0,0
4720,Social Science,French,Political Science,Chinese,Chemistry,Biology,1,0
4721,Physics,Astro Engineering,Biology,Social Science,Optimization,Chinese,0,0
4722,Spanish,Business,Algebra,Optimization,Chorus1,Chorus2,0,1
4723,Physics,Aero Engineering,Political Science,Chinese,Chorus1,Chorus2,0,1
4724,Chinese,Physics,Chemistry,Political Science,Biology,English,1,0
4725,Chemistry,Optimization,English,Astro Engineering,Biology,Spanish,0,0
4726,Social Science,Machine Learning,Chemistry,Algebra,History,Aero Engineering,0,0
4727,Physics,History,Aero Engineering,Machine Learning,Spanish,Chemistry,1,0
4728,Astro Engineering,Algebra,Physics,Optimization,History,Biology,0,0
4729,Aero Engineering,Business,Physics,Chinese,Machine Learning,Algebra,0,0
4730,Social Science,Aero Engineering,English,Chemistry,Physics,Spanish,0,0
4731,Aero Engineering,Machine Learning,Chinese,Biology,English,Business,0,0
4732,Political Science,Machine Learning,Business,Physics,Chorus1,Chorus2,0,1
4733,Chemistry,Business,Chinese,History,Chorus1,Chorus2,0,1
4734,Political Science,Physics,Aero Engineering,History,Chorus1,Chorus2,0,1
4735,Biology,Political Science,Social Science,English,History,Chinese,0,0
4736,English,History,Social Science,French,Chorus1,Chorus2,0,1
4737,Astro Engineering,Aero Engineering,Machine Learning,Physics,Chorus1,Chorus2,0,1
4738,Physics,Optimization,Algebra,French,Chemistry,Chinese,0,0
4739,Biology,Chemistry,History,Business,Political Science,Chinese,0,0
4740,Astro Engineering,Chemistry,History,Biology,Optimization,Physics,1,0
4741,Chemistry,Astro Engineering,Spanish,History,Chorus1,Chorus2,0,1
4742,Algebra,Spanish,Business,English,Chinese,Political Science,0,0
4743,Astro Engineering,Algebra,Political Science,French,Optimization,English,1,0
4744,Chinese,French,Optimization,Spanish,English,Social Science,0,0
4745,History,Political Science,French,Social Science,Aero Engineering,Astro Engineering,0,0
4746,History,Chinese,Algebra,Optimization,Chorus1,Chorus2,0,1
4747,Astro Engineering,Machine Learning,History,Aero Engineering,Chorus1,Chorus2,0,1
4748,Aero Engineering,Social Science,Optimization,French,Biology,Business,1,0
4749,Chinese,Business,Chemistry,Astro Engineering,Political Science,French,0,0
4750,Spanish,French,English,Optimization,Business,Machine Learning,0,0
4751,Chinese,History,English,French,Spanish,Astro Engineering,1,0
4752,Social Science,Astro Engineering,Political Science,Algebra,English,Aero Engineering,0,0
4753,French,Algebra,English,Spanish,Machine Learning,Aero Engineering,1,0
4754,Business,Physics,Aero Engineering,Astro Engineering,Spanish,Algebra,0,0
4755,Algebra,History,Optimization,Spanish,Chorus1,Chorus2,0,1
4756,Optimization,Aero Engineering,Algebra,Spanish,Chorus1,Chorus2,0,1
4757,Political Science,Algebra,Optimization,History,Chinese,Spanish,0,0
4758,Chemistry,Social Science,Physics,Chinese,Optimization,English,0,0
4759,Algebra,Physics,Aero Engineering,History,Biology,French,0,0
4760,Aero Engineering,Chinese,Astro Engineering,Physics,English,History,0,0
4761,Physics,English,Business,Machine Learning,Political Science,Social Science,0,0
4762,English,Machine Learning,French,Business,Physics,Astro Engineering,1,0
4763,Physics,Algebra,Biology,Political Science,Chorus1,Chorus2,0,1
4764,Chemistry,French,Physics,Optimization,Chorus1,Chorus2,0,1
4765,Aero Engineering,Algebra,Business,Spanish,Chorus1,Chorus2,0,1
4766,Chinese,Optimization,Spanish,Physics,English,History,0,0
4767,Social Science,English,Algebra,Aero Engineering,History,French,1,0
4768,Chemistry,Algebra,Biology,Chinese,Physics,Astro Engineering,1,0
4769,History,Optimization,Astro Engineering,Physics,Chorus1,Chorus2,0,1
4770,English,French,Social Science,Aero Engineering,Chinese,Biology,1,0
4771,Business,Algebra,Astro Engineering,Machine Learning,History,Spanish,1,0
4772,Astro Engineering,Chinese,English,Aero Engineering,Chemistry,Business,1,0
4773,English,History,Astro Engineering,Social Science,French,Aero Engineering,0,0
4774,Chemistry,History,Optimization,Physics,Chinese,Algebra,1,0
4775,French,English,Biology,Physics,Business,History,0,0
4776,History,Chinese,French,Spanish,Astro Engineering,Social Science,0,0
4777,Chemistry,Political Science,History,Chinese,Social Science,English,1,0
4778,Aero Engineering,Social Science,Astro Engineering,English,Business,Machine Learning,0,0
4779,French,Political Science,Physics,Chemistry,Chorus1,Chorus2,0,1
4780,Biology,Optimization,Algebra,Physics,Political Science,History,0,0
4781,Spanish,Political Science,Biology,Aero Engineering,Chemistry,Optimization,0,0
4782,History,Biology,Astro Engineering,English,Business,Chinese,0,0
4783,Business,Machine Learning,Chinese,English,Chorus1,Chorus2,0,1
4784,Social Science,Physics,Machine Learning,French,Chorus1,Chorus2,0,1
4785,Astro Engineering,Spanish,Chinese,Machine Learning,Chorus1,Chorus2,0,1
4786,Physics,Biology,Political Science,Spanish,Chemistry,Optimization,0,0
4787,Political Science,Physics,Astro Engineering,Chinese,Chorus1,Chorus2,0,1
4788,Machine Learning,History,English,Social Science,Business,Optimization,1,0
4789,Physics,Algebra,History,Social Science,Spanish,English,1,0
4790,Chinese,Machine Learning,Optimization,Physics,Chorus1,Chorus2,0,1
4791,Algebra,Machine Learning,Astro Engineering,Aero Engineering,Chorus1,Chorus2,0,1
4792,Business,Algebra,Spanish,French,Social Science,Machine Learning,1,0
4793,English,Business,Optimization,Biology,Chorus1,Chorus2,0,1
4794,Machine Learning,Spanish,Biology,Social Science,Algebra,History,0,0
4795,Social Science,Chemistry,French,Optimization,Chorus1,Chorus2,0,1
4796,Biology,Chinese,Chemistry,English,Algebra,Aero Engineering,1,0
4797,Spanish,Optimization,Machine Learning,Social Science,Business,Chinese,1,0
4798,Chinese,Optimization,Biology,Algebra,Astro Engineering,Chemistry,1,0
4799,Social Science,Chemistry,English,Physics,French,Biology,0,0
4800,Astro Engineering,Political Science,Chemistry,Optimization,Biology,History,0,0
4801,Aero Engineering,Machine Learning,Physics,Social Science,Political Science,English,0,0
4802,Machine Learning,French,English,Aero Engineering,Optimization,Astro Engineering,1,0
4803,History,Astro Engineering,English,Chinese,Chemistry,Political Science,1,0
4804,Social Science,Aero Engineering,Physics,Machine Learning,English,Spanish,1,0
4805,Chinese,Optimization,French,Physics,Machine Learning,Algebra,0,0
4806,Political Science,Optimization,Social Science,Physics,Aero Engineering,Business,0,0
4807,English,Physics,Social Science,Astro Engineering,Biology,Aero Engineering,1,0
4808,Optimization,English,Chinese,Aero Engineering,Chorus1,Chorus2,0,1
4809,Chemistry,Optimization,Social Science,Physics,Biology,Astro Engineering,0,0
4810,English,Social Science,Astro Engineering,Spanish,Biology,Chemistry,0,0
4811,History,Social Science,Business,Political Science,Chorus1,Chorus2,0,1
4812,Chinese,Optimization,Astro Engineering,Physics,French,Social Science,0,0
4813,French,Algebra,Physics,Political Science,History,Biology,0,0
4814,Biology,Aero Engineering,Chemistry,History,Chorus1,Chorus2,0,1
4815,Biology,Business,Aero Engineering,Chinese,Chemistry,History,0,0
4816,Political Science,English,Biology,French,Spanish,Algebra,1,0
4817,Optimization,Chemistry,Algebra,Biology,Social Science,French,0,0
4818,Spanish,Physics,Social Science,Aero Engineering,Astro Engineering,French,1,0
4819,Political Science,Aero Engineering,French,Algebra,Chemistry,Biology,0,0
4820,Machine Learning,Spanish,Physics,Chemistry,Aero Engineering,Business,0,0
4821,Algebra,Physics,Chinese,Business,History,Political Science,0,0
4822,Astro Engineering,Social Science,Biology,Algebra,Business,Chinese,0,0
4823,Biology,Algebra,Chemistry,Chinese,Chorus1,Chorus2,0,1
4824,Astro Engineering,Biology,Chemistry,Aero Engineering,French,History,0,0
4825,Biology,English,Astro Engineering,Chinese,Physics,Chemistry,0,0
4826,Chemistry,Biology,English,Political Science,Astro Engineering,History,0,0
4827,Biology,Chemistry,Astro Engineering,Machine Learning,Political Science,Algebra,0,0
4828,Chemistry,French,English,Astro Engineering,Chinese,Machine Learning,0,0
4829,Algebra,History,Machine Learning,Social Science,English,Physics,0,0
4830,Optimization,Machine Learning,Business,Aero Engineering,Algebra,Chinese,0,0
4831,Chemistry,Aero Engineering,Optimization,Social Science,French,Chinese,0,0
4832,French,Biology,Chemistry,Algebra,History,Aero Engineering,1,0
4833,Political Science,Aero Engineering,Social Science,Spanish,Biology,Chinese,0,0
4834,Astro Engineering,English,Chinese,Machine Learning,Social Science,Political Science,1,0
4835,Business,Physics,Chemistry,History,Optimization,Chinese,1,0
4836,Chemistry,Astro Engineering,Machine Learning,Optimization,Chorus1,Chorus2,0,1
4837,Physics,Aero Engineering,History,Biology,English,Machine Learning,0,0
4838,English,Biology,Aero Engineering,Political Science,Chorus1,Chorus2,0,1
4839,Machine Learning,Chemistry,Algebra,Astro Engineering,Chinese,Optimization,0,0
4840,Business,Spanish,French,Optimization,Chinese,Chemistry,0,0
4841,Optimization,Chinese,Astro Engineering,Biology,History,Machine Learning,0,0
4842,Aero Engineering,Astro Engineering,Spanish,Social Science,Biology,English,0,0
4843,Biology,French,History,Physics,Astro Engineering,Machine Learning,0,0
4844,Machine Learning,History,English,Astro Engineering,Chorus1,Chorus2,0,1
4845,English,Astro Engineering,History,Aero Engineering,Chorus1,Chorus2,0,1
4846,Astro Engineering,English,Chinese,Chemistry,Algebra,Social Science,0,0
4847,Optimization,Spanish,Chemistry,Physics,Biology,Machine Learning,0,0
4848,Biology,Spanish,Social Science,Political Science,French,Machine Learning,1,0
4849,Astro Engineering,Machine Learning,History,Optimization,Spanish,Aero Engineering,1,0
4850,Chemistry,Aero Engineering,Social Science,Optimization,Biology,Machine Learning,0,0
4851,Business,French,Algebra,Aero Engineering,Biology,Physics,1,0
4852,Chemistry,Optimization,English,Chinese,French,Physics,0,0
4853,Aero Engineering,Spanish,Political Science,Algebra,Chorus1,Chorus2,0,1
4854,Algebra,Chinese,Machine Learning,Chemistry,Spanish,Astro Engineering,0,0
4855,Physics,Chemistry,Biology,Astro Engineering,Optimization,Machine Learning,0,0
4856,Biology,Astro Engineering,Political Science,Machine Learning,Business,English,1,0
4857,Physics,Biology,English,Political Science,Business,Chemistry,0,0
4858,English,French,Aero Engineering,Chemistry,Chorus1,Chorus2,0,1
4859,Astro Engineering,Social Science,Aero Engineering,Business,Chinese,Algebra,0,0
4860,English,Chemistry,Aero Engineering,Astro Engineering,Social Science,Business,1,0
4861,Physics,Social Science,Spanish,Algebra,Optimization,Astro Engineering,0,0
4862,Physics,History,Machine Learning,Optimization,English,Political Science,0,0
4863,Machine Learning,Algebra,Business,Biology,Astro Engineering,Aero Engineering,0,0
4864,History,Astro Engineering,Physics,Chemistry,French,Spanish,0,0
4865,Aero Engineering,Optimization,Chemistry,Machine Learning,Chorus1,Chorus2,0,1
4866,Political Science,Astro Engineering,Machine Learning,Chinese,Aero Engineering,History,1,0
4867,Chinese,Astro Engineering,Chemistry,History,Spanish,Social Science,0,0
4868,Machine Learning,Optimization,Astro Engineering,Chemistry,Aero Engineering,French,1,0
4869,Chemistry,Machine Learning,Social Science,Biology,English,Astro Engineering,0,0
4870,History,Social Science,Algebra,French,Chinese,Political Science,0,0
4871,Aero Engineering,English,Machine Learning,Algebra,History,Optimization,1,0
4872,Aero Engineering,Spanish,Business,French,Social Science,Political Science,1,0
4873,Machine Learning,Physics,Astro Engineering,French,History,Spanish,0,0
4874,Astro Engineering,History,French,Optimization,Chinese,Physics,0,0
4875,Political Science,History,Aero Engineering,French,Chinese,Social Science,1,0
4876,Biology,Chemistry,Business,French,English,Physics,0,0
4877,Biology,Algebra,Chinese,Political Science,Chorus1,Chorus2,0,1
4878,Biology,Spanish,Optimization,Astro Engineering,Chemistry,French,0,0
4879,Business,Chinese,Astro Engineering,Spanish,Chemistry,Aero Engineering,0,0
4880,Political Science,French,Algebra,Optimization,Machine Learning,Astro Engineering,0,0
4881,Political Science,Optimization,Aero Engineering,Physics,Spanish,Machine Learning,0,0
4882,Algebra,Social Science,Spanish,French,Chemistry,Business,0,0
4883,Algebra,Chinese,History,English,Business,Astro Engineering,0,0
4884,Biology,Physics,Chemistry,Aero Engineering,Algebra,Optimization,0,0
4885,Biology,Chemistry,Political Science,Optimization,Spanish,Chinese,1,0
4886,Optimization,Political Science,French,Spanish,Business,Social Science,0,0
4887,Astro Engineering,Algebra,Social Science,Optimization,Biology,French,0,0
4888,Physics,Optimization,Astro Engineering,Biology,French,Social Science,0,0
4889,Political Science,Social Science,Chinese,Machine Learning,English,Chemistry,0,0
4890,Algebra,Machine Learning,Astro Engineering,Biology,English,Political Science,0,0
4891,Algebra,Political Science,History,Physics,Chinese,English,0,0
4892,Optimization,Business,Spanish,French,Biology,Aero Engineering,1,0
4893,Optimization,Astro Engineering,Algebra,Physics,Social Science,English,0,0
4894,Chinese,Optimization,Biology,English,Chorus1,Chorus2,0,1
4895,Chemistry,Biology,Chinese,Astro Engineering,Optimization,Physics,0,0
4896,Political Science,Machine Learning,Business,Social Science,Optimization,Spanish,1,0
4897,English,Algebra,Spanish,Optimization,Social Science,Aero Engineering,0,0
4898,Chinese,Astro Engineering,English,Aero Engineering,French,Machine Learning,1,0
4899,Chemistry,Business,History,Biology,Social Science,Aero Engineering,1,0
4900,Chinese,History,Biology,English,Algebra,Physics,0,0
4901,Biology,Optimization,Spanish,Business,Chorus1,Chorus2,0,1
4902,Physics,Social Science,Machine Learning,French,Optimization,English,0,0
4903,Business,Astro Engineering,Chemistry,French,Biology,History,1,0
4904,Political Science,Aero Engineering,Chinese,Chemistry,Machine Learning,Social Science,1,0
4905,Chinese,Chemistry,Political Science,French,Social Science,Aero Engineering,1,0
4906,Machine Learning,English,Chemistry,Algebra,Chorus1,Chorus2,0,1
4907,Political Science,Biology,Business,English,Chorus1,Chorus2,0,1
4908,Optimization,French,English,Business,Spanish,Chemistry,0,0
4909,Spanish,History,Astro Engineering,Political Science,Biology,Business,1,0
4910,Optimization,French,Aero Engineering,Biology,Algebra,Chemistry,0,0
4911,History,Optimization,English,Physics,Astro Engineering,Chemistry,0,0
4912,Machine Learning,Algebra,Chemistry,French,Chorus1,Chorus2,0,1
4913,Optimization,Chinese,French,Astro Engineering,History,Machine Learning,0,0
4914,Chinese,Algebra,Astro Engineering,Aero Engineering,Optimization,English,1,0
4915,Business,Social Science,Physics,Algebra,Chorus1,Chorus2,0,1
4916,French,Aero Engineering,Business,English,Physics,Spanish,0,0
4917,Business,Astro Engineering,Political Science,Optimization,Chinese,Biology,1,0
4918,English,Optimization,Astro Engineering,Political Science,Aero Engineering,French,1,0
4919,Business,Optimization,Aero Engineering,Spanish,Chemistry,Chinese,1,0
4920,Social Science,Aero Engineering,English,Physics,Chorus1,Chorus2,0,1
4921,English,Chemistry,Chinese,Biology,Business,Social Science,1,0
4922,Spanish,Astro Engineering,Algebra,Optimization,Chemistry,English,0,0
4923,French,History,Chinese,Spanish,English,Algebra,1,0
4924,Chinese,Spanish,Physics,Algebra,Chorus1,Chorus2,0,1
4925,Chinese,Machine Learning,History,Spanish,Aero Engineering,Business,0,0
4926,Social Science,Chemistry,Aero Engineering,Algebra,Business,Biology,0,0
4927,Political Science,Chemistry,Social Science,French,History,Machine Learning,0,0
